material_id,formula_pretty,formula_anonymous,band_gap,energy_above_hull,density,volume,nsites,nelements,elements,crystal_system,spacegroup_symbol,spacegroup_number,status,error
mp-17349,Na3In2(PO4)3,A2B3C3D12,3.2115,0.0,3.8717357464001014,500.52834925253444,40,4,"In,Na,O,P",Monoclinic,C2/c,15,ok,
mp-17357,NaSmSiO4,ABCD4,4.2786,0.0009404296428563441,4.599545608453242,383.30886321024803,28,4,"Na,O,Si,Sm",Tetragonal,I4/m,87,ok,
mp-17375,K2Na3TlO4,AB2C3D4,1.3295999999999997,0.0,4.0936063319486635,674.2531190631987,40,4,"K,Na,O,Tl",Orthorhombic,Pnnm,58,ok,
mp-17394,NaYGeO4,ABCD4,3.6541000000000006,0.0,4.111224324796849,401.5340326235244,28,4,"Ge,Na,O,Y",Orthorhombic,Pnma,62,ok,
mp-17433,NaSr4(SbO4)3,AB3C4D12,2.0937,0.021927810535714798,5.5588137983503385,556.0662599834087,40,4,"Na,O,Sb,Sr",Monoclinic,P2_1/c,14,ok,
mp-17438,Na2GeF6,AB2C6,5.6114,0.050734480370365986,3.1302838765583845,370.18168758386076,27,3,"F,Ge,Na",Trigonal,P-3m1,164,ok,
mp-17473,Na2Al2As3,A2B2C3,1.1771000000000003,0.0,3.4015180359925443,1268.1146338362944,56,3,"Al,As,Na",Monoclinic,P2_1/c,14,ok,
mp-17479,NaVP2O7,ABC2D7,2.1109999999999998,0.0007594765909102463,3.0294963593365205,543.4638600116873,44,4,"Na,O,P,V",Monoclinic,P2_1/c,14,ok,
mp-17487,NaErGeO4,ABCD4,3.6182999999999996,0.0,5.759105679238351,377.00824921041374,28,4,"Er,Ge,Na,O",Orthorhombic,Pnma,62,ok,
mp-17507,NaVAsO5,ABCD5,1.5064,0.0,3.834040215686941,396.46339368257054,32,4,"As,Na,O,V",Monoclinic,P2_1/c,14,ok,
mp-17509,Rb2NaCr(CN)6,ABC2D6E6,1.8634000000000002,0.18597227328125054,2.0870823987848337,639.7252576559996,32,5,"C,Cr,N,Na,Rb",Monoclinic,P2_1/c,14,ok,
mp-17523,NaCrF4,ABC4,3.2245,0.0,3.3976362901618815,295.1549926931136,24,3,"Cr,F,Na",Monoclinic,P2_1/c,14,ok,
mp-17560,Na2UO4,AB2C4,2.0747,0.016521799642842616,5.7802694180545044,399.8966816663364,28,3,"Na,O,U",Orthorhombic,Pbca,61,ok,
mp-17636,K3Na(WO4)2,AB2C3D8,4.6671,0.00763287428571946,4.059971338244617,520.2185538882584,28,4,"K,Na,O,W",Monoclinic,C2/c,15,ok,
mp-17707,Cs3Na2SnP3,AB2C3D3,1.0302161154228928,0.0,3.6855821063238343,1182.832880532841,36,4,"Cs,Na,P,Sn",Orthorhombic,Cmce,64,ok,
mp-17709,Na2ZnSiO4,ABC2D4,3.1345,0.004353587812500059,3.404145074144726,397.01316822513843,32,4,"Na,O,Si,Zn",Orthorhombic,Pna2_1,33,ok,
mp-17718,CsKNa2Li12(SiO4)4,ABC2D4E12F16,4.722099999999999,0.0,2.786121729467044,399.0887114149231,36,6,"Cs,K,Li,Na,O,Si",Tetragonal,I4/m,87,ok,
mp-17771,NaMg4(AsO4)3,AB3C4D12,3.1921999999999997,0.0,3.833647776054033,465.1733009976269,40,4,"As,Mg,Na,O",Tetragonal,I-42d,122,ok,
mp-17785,KNa2GaO3,ABC2D3,2.5097,0.0,3.3400203303913867,403.29781660799904,28,4,"Ga,K,Na,O",Orthorhombic,Pnma,62,ok,
mp-17816,Na5AsO5,AB5C5,1.4127000000000003,0.003443251590908858,2.7455387300566896,652.8779700261173,44,3,"As,Na,O",Orthorhombic,Pbcm,57,ok,
mp-17839,K3Na(SeO4)2,AB2C3D8,3.5721000000000003,0.0,3.1964019017309644,442.82387250788486,28,4,"K,Na,O,Se",Monoclinic,C2/c,15,ok,
mp-17850,K3NaTh2O6,AB2C3D6,3.6675000000000004,0.0,5.299276216806149,438.91672274420773,24,4,"K,Na,O,Th",Monoclinic,C2/c,15,ok,
mp-17864,BaNa(B3O5)3,ABC9D15,5.5009999999999994,0.0,2.6668658874037607,619.6753164463871,52,4,"B,Ba,Na,O",Trigonal,R3c,161,ok,
mp-17868,NaAsO3,ABC3,2.8628,0.0,3.4650536643388534,419.5407583073476,30,3,"As,Na,O",Triclinic,P-1,2,ok,
mp-17876,NaMnAsO4,ABCD4,1.7334999999999998,0.0,3.8768453111363215,371.52159582560296,28,4,"As,Mn,Na,O",Orthorhombic,Pnma,62,ok,
mp-17889,KNa2(PO3)3,AB2C3D9,5.0584999999999996,0.00965196944444191,2.5230316765600915,423.84181264654893,30,4,"K,Na,O,P",Triclinic,P-1,2,ok,
mp-17891,NaYSiO4,ABCD4,4.2796,0.0,3.56737802624165,379.7911296208237,28,4,"Na,O,Si,Y",Orthorhombic,Pnma,62,ok,
mp-17939,Na2SiF6,AB2C6,6.8734,0.059010452962957594,2.7033307114590395,346.5429887032668,27,3,"F,Na,Si",Trigonal,P-3m1,164,ok,
mp-17941,Na2B4O7,A2B4C7,4.618,0.0,2.3033760593959456,580.2484083971003,52,3,"B,Na,O",Triclinic,P-1,2,ok,
mp-17944,NaCaAlF6,ABCD6,7.1104,0.0,2.9558473561047656,343.87696414195875,27,4,"Al,Ca,F,Na",Trigonal,P321,150,ok,
mp-17964,Na2Ge2Se5,A2B2C5,1.4022999999999999,0.0,3.9788507090143197,978.3476000115535,36,3,"Ge,Na,Se",Orthorhombic,Pna2_1,33,ok,
mp-17967,NaMnPO4,ABCD4,3.0610000000000004,0.010553695357143233,3.452067108484804,332.67700560206526,28,4,"Mn,Na,O,P",Orthorhombic,Pnma,62,ok,
mp-17968,Na2CaV4O12,AB2C4D12,2.9046,0.0001513521052629585,2.8407833849666835,563.2776215580751,38,4,"Ca,Na,O,V",Tetragonal,P4/nbm,125,ok,
mp-18005,NaYTiO4,ABCD4,2.3722,0.020616200468735357,4.130677090841941,359.80792302388556,28,4,"Na,O,Ti,Y",Orthorhombic,Pbcm,57,ok,
mp-18012,Na4Co7(PO4)6,A4B6C7D24,2.3581000000000003,0.023731058170731956,3.6664602966176516,486.55911899524205,41,4,"Co,Na,O,P",Monoclinic,Cm,8,ok,
mp-18033,Na2Cu(Si2O5)2,AB2C4D10,1.1273000000000004,0.02208691651960848,2.823017926443266,449.23271493049384,34,4,"Cu,Na,O,Si",Triclinic,P-1,2,ok,
mp-18075,Na2TiF6,AB2C6,4.6338,0.04237435740740825,2.958109392297519,350.00874804488393,27,3,"F,Na,Ti",Trigonal,P-3m1,164,ok,
mp-18096,Na2Co(Si2O5)2,AB2C4D10,2.6783,0.000595110196080384,2.7494958711412116,455.67354172236776,34,4,"Co,Na,O,Si",Triclinic,P-1,2,ok,
mp-18100,Na6Ge2Se7,A2B6C7,1.5871000000000002,0.0,3.511714977840138,790.558880384586,30,3,"Ge,Na,Se",Monoclinic,C2/c,15,ok,
mp-18104,Na2Si2S5,A2B2C5,3.5318,0.0,2.0694016620515443,842.4674521283762,36,3,"Na,S,Si",Orthorhombic,Cmcm,63,ok,
mp-18151,Rb2Na4Co2O5,A2B2C4D5,1.3561000000000003,0.0,3.4719778751721067,440.73251574789896,26,4,"Co,Na,O,Rb",Tetragonal,P4_2/mnm,136,ok,
mp-18165,Na3GaS3,AB3C3,2.7571000000000003,0.0,2.5040934555276526,623.0431226131236,28,3,"Ga,Na,S",Monoclinic,P2_1/c,14,ok,
mp-18182,CsNa3TiO4,ABC3D4,3.4808,0.0,3.352540775665997,621.5900108808934,36,4,"Cs,Na,O,Ti",Triclinic,P-1,2,ok,
mp-18197,Na2BeGeO4,ABC2D4,3.7058,0.002435714375000231,3.350760236433572,379.86361432910354,32,4,"Be,Ge,Na,O",Monoclinic,P2_1/c,14,ok,
mp-18212,Na2CoP2O7,AB2C2D7,3.0335,0.009830685694450558,2.902402439167219,638.1628845602082,48,4,"Co,Na,O,P",Tetragonal,P4_2/mnm,136,ok,
mp-18233,Na5VO5,AB5C5,2.239,0.0021187918181775345,2.5629398955422036,637.2456037075909,44,3,"Na,O,V",Orthorhombic,Pbcm,57,ok,
mp-18245,NaCoPO4,ABCD4,2.2076999999999996,0.03382909571428616,3.7511683923500576,313.22501059377674,28,4,"Co,Na,O,P",Orthorhombic,Pnma,62,ok,
mp-18271,Na5Ti2Si2PO13,AB2C2D5E13,2.5262000000000002,0.0,2.9897990414674647,561.8662271492128,46,5,"Na,O,P,Si,Ti",Triclinic,P-1,2,ok,
mp-18334,NaHoGeO4,ABCD4,3.6138,0.0,5.440953278655343,396.2105135378259,28,4,"Ge,Ho,Na,O",Orthorhombic,Pnma,62,ok,
mp-18401,NaAl6Fe3Si6B3O30F,ABC3D3E6F6G30,2.5556,0.021170748504760084,3.221776595376319,542.3878109008947,50,7,"Al,B,F,Fe,Na,O,Si",Trigonal,R3m,160,ok,
mp-18411,Na3GeSe3,AB3C3,1.9002999999999999,0.0,3.512579044107364,715.7091982213606,28,3,"Ge,Na,Se",Monoclinic,P2_1/c,14,ok,
mp-18435,NaMoP2O7,ABC2D7,3.9664,0.0,3.5845716878262386,542.6893430850153,44,4,"Mo,Na,O,P",Monoclinic,P2_1/c,14,ok,
mp-18455,NaFeF4,ABC4,2.9539999999999997,0.0,3.4213910005400874,300.57783793893014,24,3,"F,Fe,Na",Monoclinic,P2_1/c,14,ok,
mp-18480,Na3Ca2TaO6,AB2C3D6,4.2075,0.0,4.485030705455542,315.4962555000393,24,4,"Ca,Na,O,Ta",Orthorhombic,Fddd,70,ok,
mp-18492,Na2Zr(MoO4)3,AB2C3D12,2.7872,0.02918012902778777,4.218180815681773,485.7922318226891,36,4,"Mo,Na,O,Zr",Monoclinic,C2/c,15,ok,
mp-18518,Rb2NaMn3F12,AB2C3D12,1.8271,0.0,3.652049535148298,533.5481034271942,36,4,"F,Mn,Na,Rb",Triclinic,P-1,2,ok,
mp-18547,NaGdGeO4,ABCD4,3.3011000000000004,0.0,5.108913156132407,411.97588267041033,28,4,"Gd,Ge,Na,O",Orthorhombic,Pnma,62,ok,
mp-18562,Na2Si2Se5,A2B2C5,2.4355,0.0,3.3860596940962124,974.8272141079,36,3,"Na,Se,Si",Orthorhombic,Cmcm,63,ok,
mp-18568,Na2Ge2S5,A2B2C5,2.5142,0.0,2.654332703143634,879.7990720841416,36,3,"Ge,Na,S",Orthorhombic,Cmcm,63,ok,
mp-18619,Na2Ge2Se5,A2B2C5,1.5615,0.007385932777783211,3.892609378200203,1000.023034360634,36,3,"Ge,Na,Se",Orthorhombic,Cmcm,63,ok,
mp-18629,NaTmGeO4,ABCD4,3.6222000000000003,0.0,5.621673574210263,388.2042112465704,28,4,"Ge,Na,O,Tm",Orthorhombic,Pnma,62,ok,
mp-18641,NaMnCrF6,ABCD6,2.2911,0.0,3.2830613088698195,370.10817841158547,27,4,"Cr,F,Mn,Na",Trigonal,P321,150,ok,
mp-18730,K3Na(FeO4)2,AB2C3D8,1.4664,0.030606686964286034,2.7272019451170078,462.7122051460656,28,4,"Fe,K,Na,O",Trigonal,P-3m1,164,ok,
mp-18753,Na3Mo(OF)3,AB3C3D3,4.4633,0.0,3.4535094565902513,129.77639492532336,10,4,"F,Mo,Na,O",Trigonal,R3,146,ok,
mp-18762,Na4CoO3,AB3C4,1.1481000000000001,0.0,2.8870310648788298,228.79241128294916,16,3,"Co,Na,O",Monoclinic,Cc,9,ok,
mp-18772,Na4Mo(NO)2,AB2C2D4,2.1998999999999995,0.16667899888888726,2.941366668172146,279.9150243580034,18,4,"Mo,N,Na,O",Triclinic,P-1,2,ok,
mp-18774,NaFeP2O7,ABC2D7,2.4732000000000003,0.001562080909091712,3.1239025445890896,537.4660619750629,44,4,"Fe,Na,O,P",Monoclinic,P2_1/c,14,ok,
mp-18779,Na2CrO4,AB2C4,2.8731,0.0,2.8631083396527126,187.88174168847823,14,3,"Cr,Na,O",Orthorhombic,Cmcm,63,ok,
mp-18803,Na2WO4,AB2C4,4.7526,0.0,5.22267623211198,186.8370988411291,14,3,"Na,O,W",Cubic,Fd-3m,227,ok,
mp-18851,NaCr(WO4)2,ABC2D8,2.2669,0.00653557156250173,6.433698329485722,294.5755153946888,24,4,"Cr,Na,O,W",Monoclinic,P2/c,13,ok,
mp-18852,Na2MoO4,AB2C4,4.3983,0.0,3.713511981558906,184.15637554806096,14,3,"Mo,Na,O",Cubic,Fd-3m,227,ok,
mp-18873,Rb2NaMnO4,ABC2D4,1.9204,0.0,3.7684639613944926,275.7186708834195,16,4,"Mn,Na,O,Rb",Monoclinic,P2_1/m,11,ok,
mp-18897,NaVTeO5,ABCD5,3.0119000000000002,0.0,3.979523554256006,469.89413056234037,32,4,"Na,O,Te,V",Monoclinic,P2_1/c,14,ok,
mp-18917,Na7Fe3O8,A3B7C8,1.3111000000000002,0.02198998972222288,3.159690843807203,479.77308612682003,36,3,"Fe,Na,O",Triclinic,P-1,2,ok,
mp-18921,NaCoO2,ABC2,2.1641000000000004,0.0,5.112135095656334,37.00440947813951,4,3,"Co,Na,O",Trigonal,R-3m,166,ok,
mp-18944,Na5Y(WO4)4,AB4C5D16,4.7451,0.005729709759616952,5.103498215550258,777.774253705899,52,4,"Na,O,W,Y",Tetragonal,I4_1/a,88,ok,
mp-18953,NaV(OF)2,ABC2D2,2.1974,0.0,2.961595294864368,161.39693397586723,12,4,"F,Na,O,V",Monoclinic,P2_1,4,ok,
mp-18964,K3NaCr2O8,AB2C3D8,2.8266999999999998,0.0,2.8552834205506614,433.0024199054215,28,4,"Cr,K,Na,O",Monoclinic,C2/c,15,ok,
mp-18975,Na2SrV4O12,AB2C4D12,2.8729999999999998,0.0,2.9811161547757727,589.7255638491392,38,4,"Na,O,Sr,V",Tetragonal,P4/nbm,125,ok,
mp-18984,Na2ZrNi(P2O7)2,ABC2D4E14,3.5821000000000005,0.02984409380681452,3.268791034374397,276.2409346528135,22,5,"Na,Ni,O,P,Zr",Triclinic,P1,1,ok,
mp-19022,Na4FeO4,AB4C4,1.7508000000000004,0.0,2.9981477389744193,234.61482911502378,18,3,"Fe,Na,O",Triclinic,P-1,2,ok,
mp-19026,Na4FeO3,AB3C4,1.0702,0.015304954375006119,2.795442550802713,232.61957635144182,16,3,"Fe,Na,O",Monoclinic,Cc,9,ok,
mp-19027,Na5CoSO2,ABC2D5,1.3783999999999998,0.022475237499998357,2.3956030617318835,329.8696451373659,18,4,"Co,Na,O,S",Tetragonal,P4/mmm,123,ok,
mp-19028,Na3Fe(PO4)2,AB2C3D8,1.6304000000000003,0.0,3.1746708403821677,329.27278125293617,28,4,"Fe,Na,O,P",Monoclinic,C2/c,15,ok,
mp-19044,Na2FeO4,AB2C4,1.142,0.07074208214285793,2.7693446483825364,198.85870090713985,14,3,"Fe,Na,O",Orthorhombic,Cmcm,63,ok,
mp-19080,Na2Mn3O7,A2B3C7,1.5341,0.0,3.946251626444965,271.6524857617183,24,3,"Mn,Na,O",Triclinic,P-1,2,ok,
mp-19083,NaVO3,ABC3,3.2386,0.0,2.928057871500784,276.591046048342,20,3,"Na,O,V",Monoclinic,C2/c,15,ok,
mp-19105,Na3MoNO3,ABC3D3,3.5662000000000003,0.07720460849999977,2.851979372016595,264.23747037477546,16,4,"Mo,N,Na,O",Orthorhombic,Pmn2_1,31,ok,
mp-19125,Na4W(NO)2,AB2C2D4,1.9544,0.22954117944444352,3.925078415458055,284.1358497428163,18,4,"N,Na,O,W",Triclinic,P-1,2,ok,
mp-19130,KNaFe(Si2O5)2,ABCD4E10,1.1995,0.0,2.644501737394141,490.11655221605065,34,5,"Fe,K,Na,O,Si",Triclinic,P-1,2,ok,
mp-19187,Na2ZrCo(P2O7)2,ABC2D4E14,3.2085,0.03128633665404745,3.2494842004543214,278.0047612972079,22,5,"Co,Na,O,P,Zr",Triclinic,P1,1,ok,
mp-19226,NaFePO4,ABCD4,1.2607000000000004,0.0,3.787807938047848,304.77983691752075,28,4,"Fe,Na,O,P",Orthorhombic,Pnma,62,ok,
mp-19230,K3NaCr2O8,AB2C3D8,3.066,0.002287126785711635,2.8595332878866433,216.1794436615903,14,4,"Cr,K,Na,O",Trigonal,P-3m1,164,ok,
mp-19261,Na3MnPCO7,ABCD3E7,2.0790999999999995,0.0,2.8661906017343157,323.1493257981598,26,5,"C,Mn,Na,O,P",Monoclinic,P2_1/m,11,ok,
mp-19280,NaCr3O8,AB3C8,1.8580999999999999,0.0,3.000196597688158,339.80513620095917,24,3,"Cr,Na,O",Monoclinic,C2/m,12,ok,
mp-19291,NaVPO5,ABCD5,1.3870999999999998,0.0,3.535980517926032,347.3288897453486,32,4,"Na,O,P,V",Monoclinic,P2_1/c,14,ok,
mp-19302,NaCaVO4,ABCD4,3.6971,0.0,2.914813786910538,202.81732047718455,14,4,"Ca,Na,O,V",Orthorhombic,Cmcm,63,ok,
mp-19310,Na3Co(NO2)6,AB3C6D12,2.5223,0.10619890147727507,2.4453389845443363,274.2976282753096,22,4,"Co,N,Na,O",Trigonal,R-3,148,ok,
mp-19329,Na2V(PO4)2,AB2C2D8,2.8016000000000005,0.04314141121794268,2.719130268198887,350.36827088376066,26,4,"Na,O,P,V",Tetragonal,P4bm,100,ok,
mp-19334,Na4WO5,AB4C5,3.3747999999999996,0.0,4.999851546425671,236.33233152636217,20,3,"Na,O,W",Triclinic,P-1,2,ok,
mp-19349,NaMn(SiO3)2,ABC2D6,2.8846999999999996,0.010692243399301304,3.448373379306844,221.60134698653843,20,4,"Mn,Na,O,Si",Monoclinic,C2/c,15,ok,
mp-19359,NaFeO2,ABC2,1.9603000000000006,0.0,4.371676740996142,42.09905783092161,4,3,"Fe,Na,O",Trigonal,R-3m,166,ok,
mp-19367,NaCr(SiO3)2,ABC2D6,3.0523,0.0,3.595532024534598,209.8142225954275,20,4,"Cr,Na,O,Si",Monoclinic,C2/c,15,ok,
mp-19396,Na4Fe2O5,A2B4C5,1.9196000000000002,0.037832662499999614,3.040954098347758,619.5494934429515,44,3,"Fe,Na,O",Monoclinic,P2_1/c,14,ok,
mp-19422,Na3VS3O,ABC3D3,2.0265999999999997,0.11042333218749967,2.1978737071203813,350.72057549938785,16,4,"Na,O,S,V",Orthorhombic,Cmc2_1,36,ok,
mp-19432,KNaV2O6,ABC2D6,3.2464000000000004,0.0,2.699639010767465,319.81026919964245,20,4,"K,Na,O,V",Monoclinic,C2/c,15,ok,
mp-19447,Cs2NaVO4,ABC2D4,3.9542999999999995,0.0,4.092201679860265,327.6601298395087,16,4,"Cs,Na,O,V",Monoclinic,P2_1/m,11,ok,
mp-19449,NaVCdO4,ABCD4,3.0263,0.0,4.43801746643046,187.33551032286334,14,4,"Cd,Na,O,V",Orthorhombic,Cmcm,63,ok,
mp-19461,Na5Nd(WO4)4,AB4C5D16,4.7863999999999995,0.0009167876923097396,5.176050880272763,802.3771964288272,52,4,"Na,Nd,O,W",Tetragonal,I4_1/a,88,ok,
mp-19463,Na5Tb(WO4)4,AB4C5D16,4.804,0.017426903750000555,5.256796659059112,799.3289486136516,52,4,"Na,O,Tb,W",Tetragonal,I4_1/a,88,ok,
mp-19464,Na5Lu(MoO4)4,AB4C5D16,3.8301999999999996,0.0,4.065890313934105,759.3648642772639,52,4,"Lu,Mo,Na,O",Tetragonal,I4_1/a,88,ok,
mp-19469,Na5Tb(MoO4)4,AB4C5D16,3.9379999999999997,0.0,4.157417461274842,729.8325707148282,52,4,"Mo,Na,O,Tb",Tetragonal,I4_1/a,88,ok,
mp-19470,Na4Ni7(PO4)6,A4B6C7D24,3.3516999999999997,0.008354526829275066,3.7447055922624384,475.6481718273002,41,4,"Na,Ni,O,P",Monoclinic,Cm,8,ok,
mp-19479,Na5La(MoO4)4,AB4C5D16,4.0741000000000005,0.0,3.6589434389247795,811.0896320329163,52,4,"La,Mo,Na,O",Tetragonal,I4_1/a,88,ok,
mp-19482,Na2V(PO4)2,AB2C2D8,1.0158,0.008810165256403657,2.846057842050609,669.4853184643036,52,4,"Na,O,P,V",Monoclinic,P2_1/c,14,ok,
mp-19497,Na5Y(MoO4)4,AB4C5D16,3.7132,0.0,3.612312013609612,775.5914860258321,52,4,"Mo,Na,O,Y",Tetragonal,I4_1/a,88,ok,
mp-1974948,Na2O,AB2,2.6124,0.0736791477777774,2.7255985798114417,113.27983110725594,9,2,"Na,O",Trigonal,P321,150,ok,
mp-1975297,Na2O,AB2,1.6666999999999998,0.09812461166666742,2.1778206941990232,94.51508033072895,6,2,"Na,O",Monoclinic,C2/m,12,ok,
mp-19760,Na2Mo2O7,A2B2C7,3.2119999999999997,0.0,3.7401750009802552,621.3061773813835,44,3,"Mo,Na,O",Orthorhombic,Cmce,64,ok,
mp-1977728,NaNbO3,ABC3,1.6644,0.029408212999998185,4.318768376538009,126.03267710912635,10,3,"Na,Nb,O",Orthorhombic,Imma,74,ok,
mp-1981564,NaLiTi3O7,ABC3D7,2.5932999999999997,0.0006538564583529194,3.4848684811033093,272.1076486037673,24,4,"Li,Na,O,Ti",Orthorhombic,Fmmm,69,ok,
mp-1984978,NaV3H6(SO7)2,AB2C3D6E14,1.9766000000000001,0.012370588653846326,2.8753478190044377,542.8393558159377,52,5,"H,Na,O,S,V",Monoclinic,C2/m,12,ok,
mp-19931,Na2MgAlF7,ABC2D7,6.812399999999999,6.604454545477978e-05,2.829086589986576,270.2973163726634,22,4,"Al,F,Mg,Na",Orthorhombic,Ima2,46,ok,
mp-20011,NaSbO3,ABC3,1.4696000000000002,0.05513724700000111,4.57116590313078,280.07343441656303,20,3,"Na,O,Sb",Cubic,Fd-3m,227,ok,
mp-20088,Na4PbO4,AB4C4,1.3103000000000002,0.0,4.357290945243967,276.79393369641576,18,3,"Na,O,Pb",Triclinic,P-1,2,ok,
mp-20156,NaNdMnWO6,ABCDE6,2.2832000000000003,0.0,6.482319437056749,257.19217935704063,20,5,"Mn,Na,Nd,O,W",Monoclinic,P2_1,4,ok,
mp-20161,Na2CoGeO4,ABC2D4,1.422,0.03019850156249948,3.6249133387997725,442.60784024132863,32,4,"Co,Ge,Na,O",Orthorhombic,Pmn2_1,31,ok,
mp-20289,NaInS2,ABC2,1.8412000000000002,0.0,4.009346847824205,83.6359557073411,4,3,"In,Na,S",Trigonal,R-3m,166,ok,
mp-2029994,NaH2N,ABC2,2.434,0.0,1.4535556165577426,178.27052343055513,16,3,"H,N,Na",Orthorhombic,Fddd,70,ok,
mp-2030757,NaNO2,ABC2,2.4181,0.041480205562495875,2.194339178785519,104.42263558681526,8,3,"N,Na,O",Orthorhombic,Pmmn,59,ok,
mp-20343,NaAuO2,ABC2,1.0829999999999997,0.0263226999999997,6.533399937890224,128.0746180262723,8,3,"Au,Na,O",Orthorhombic,Cmcm,63,ok,
mp-20495,Na2CO3,AB2C3,3.1523000000000003,0.030466366111110865,2.465231774993737,142.78409427296475,12,3,"C,Na,O",Hexagonal,P6_3/mmc,194,ok,
mp-20678,NaIn(WO4)2,ABC2D8,3.4923,0.0,6.705155762184512,313.7654835455085,24,4,"In,Na,O,W",Monoclinic,P2/c,13,ok,
mp-20763,Na2Gd2Ti3O10,A2B2C3D10,1.7374999999999998,0.07299843004201456,5.249882842682689,210.04691894998746,17,4,"Gd,Na,O,Ti",Tetragonal,I4/mmm,139,ok,
mp-20884,Na2FeNiF7,ABC2D7,2.6631,0.00020689090909087327,3.3958967714465613,287.040199610445,22,4,"F,Fe,Na,Ni",Orthorhombic,Imma,74,ok,
mp-20980,NaNdTiO4,ABCD4,2.4551000000000003,0.005789102976191174,5.007442690152777,185.10463478475623,14,4,"Na,Nd,O,Ti",Tetragonal,P4/nmm,129,ok,
mp-21060,NaFeO2,ABC2,2.0460000000000003,0.049853502500000424,3.2187619894423323,228.7133656243753,16,3,"Fe,Na,O",Orthorhombic,Pna2_1,33,ok,
mp-21213,NaCr(GeO3)2,ABC2D6,2.8183999999999996,0.0,4.3823525527736455,239.67302851175378,20,4,"Cr,Ge,Na,O",Monoclinic,C2/c,15,ok,
mp-21282,Na2SO3,AB2C3,4.915800000000001,0.06157242916666483,2.556273389233729,163.75313580625192,12,3,"Na,O,S",Trigonal,P-3,147,ok,
mp-21404,NaCoF3,ABC3,2.0659,0.0,4.00134224622211,230.60167405430886,20,3,"Co,F,Na",Orthorhombic,Pnma,62,ok,
mp-21511,K2NaInP2,ABC2D2,1.0495,0.0,2.744063561904273,336.3988972262906,12,4,"In,K,Na,P",Orthorhombic,Ibam,72,ok,
mp-21634,Na2W2O7,A2B2C7,4.0512,0.02151959977272888,5.191267088777462,672.5689212579582,44,3,"Na,O,W",Orthorhombic,Cmce,64,ok,
mp-21762,Na2MnGaF7,ABC2D7,2.7224,0.0016016828787916992,3.3521414769740914,902.4472765236712,66,4,"F,Ga,Mn,Na",Trigonal,P3_121,152,ok,
mp-21798,NaMoPO6,ABCD6,2.7291,0.0,3.3737936091115697,968.2309951205553,72,4,"Mo,Na,O,P",Monoclinic,P2_1/c,14,ok,
mp-21867,NaFe(SiO3)2,ABC2D6,1.8941,0.0,3.433214507380606,446.9142563275168,40,4,"Fe,Na,O,Si",Monoclinic,C2/c,15,ok,
mp-21896,Na2W2O7,A2B2C7,2.1786000000000003,0.0,5.961132081616782,292.85418088857676,22,3,"Na,O,W",Orthorhombic,Cmc2_1,36,ok,
mp-21913,NaPWO6,ABCD6,3.745,0.014103505092585067,4.611510948313512,961.5726095950588,72,4,"Na,O,P,W",Monoclinic,P2_1/c,14,ok,
mp-21932,Na3Li3Co2F12,A2B3C3D12,1.8825999999999998,0.0008153346249981652,2.949297150913999,981.1103227337084,80,4,"Co,F,Li,Na",Cubic,Ia-3d,230,ok,
mp-21940,Na2TiCr(PO4)3,ABC2D3E12,2.4711,0.039719193815793474,2.9669530549674357,964.3406647561425,76,5,"Cr,Na,O,P,Ti",Cubic,P2_13,198,ok,
mp-21966,NaNi4(PO4)3,AB3C4D12,3.7351999999999994,0.016282597250006248,3.7966041698569,949.4138192957747,80,4,"Na,Ni,O,P",Orthorhombic,Pnnm,58,ok,
mp-21978,Na2AlCoF7,ABC2D7,3.3102,0.005415677045446543,3.2019360557711662,1098.956929937505,88,4,"Al,Co,F,Na",Monoclinic,C2/c,15,ok,
mp-21996,Na5NiO4,AB4C5,1.3159999999999998,0.0,2.971021629146911,1062.5577287167844,80,3,"Na,Ni,O",Orthorhombic,Pbca,61,ok,
mp-22003,NaN3,AB3,4.0268,0.0017140024999999781,1.8955913136545846,56.94868246505008,4,2,"N,Na",Trigonal,R-3m,166,ok,
mp-22076,NaFe(WO4)2,ABC2D8,1.9174,0.0028182275000094847,6.429643546576151,296.74934312073367,24,4,"Fe,Na,O,W",Monoclinic,P2/c,13,ok,
mp-22091,NaZr2CoF11,ABC2D11,3.4825999999999997,0.0,3.5078341206801684,224.0761068514341,15,4,"Co,F,Na,Zr",Monoclinic,C2/m,12,ok,
mp-22102,Na3Ir(NO2)6,AB3C6D12,2.5965000000000003,0.05793751806817582,3.1426272514462457,283.86237942662325,22,4,"Ir,N,Na,O",Trigonal,R-3m,166,ok,
mp-2210651,NaMgCoO2,ABCD2,1.5118,0.6767522673333328,2.8848291063608142,79.56483174384171,5,4,"Co,Mg,Na,O",Monoclinic,C2/m,12,ok,
mp-2210654,NaMgNiO2,ABCD2,1.3201,0.7527741495000022,2.956485984212984,77.50172154200109,5,4,"Mg,Na,Ni,O",Monoclinic,C2/m,12,ok,
mp-22135,Na3FePCO7,ABCD3E7,1.8032000000000001,0.0,2.933456154962907,316.76615565222943,26,5,"C,Fe,Na,O,P",Monoclinic,P2_1/m,11,ok,
mp-22163,NaSn2(PO4)3,AB2C3D12,2.9734999999999996,0.0007195363888374828,3.629388702378685,498.9994961482271,36,4,"Na,O,P,Sn",Trigonal,R-3c,167,ok,
